epoch,lr_backbone,train_total_loss,train_final_ce,train_classical_ce,train_quantum_residual_loss,train_acc,test_acc,test_macro_f1,quantum_gate_mean,quantum_alpha,quantum_correction_ratio,peak_vram_mb,epoch_seconds
1,0.0002999262307746768,2.4673227419455848,1.9624394873778026,1.9823365459839504,0.06199413103361925,0.15855263157894736,0.2375,0.15741971207087488,0.9817854147208365,0.12525725364685059,0.03840541694509356,2629.62451171875,22.282903909683228
2,0.00029970499590002654,2.4259429375330606,1.9287237425645192,1.9520597209533055,0.06136185807796816,0.17763157894736842,0.175,0.0915972647207514,0.9902644905212679,0.12554137408733368,0.03847422236454134,292.27587890625,13.839763164520264
3,0.0002993365137081604,2.403181249896685,1.9083437994122505,1.942653921743234,0.061159871984273195,0.20328947368421052,0.2125,0.12006033182503772,0.9930654715550573,0.12584465742111206,0.04027306106627772,292.27587890625,13.764645099639893
4,0.0002988211478465144,2.3867030342419944,1.8934057801961899,1.9365715061624844,0.06102927898367246,0.21710526315789475,0.2375,0.15960230245944532,0.9905224467578687,0.12646998465061188,0.05073201832067417,292.27587890625,14.008752346038818
5,0.000298159406918973,2.3751001805067062,1.8840651214122772,1.9276402393976848,0.06083329076257845,0.23289473684210527,0.2875,0.23408486629292197,0.9916885161870405,0.1269771158695221,0.053005553141089255,292.27587890625,13.790897846221924
6,0.0002973519439839389,2.356716901063919,1.8677356565992038,1.9195315912365913,0.06065560683297614,0.24605263157894736,0.2125,0.16330550401978974,0.9910962178518897,0.12761041522026062,0.055883258850754874,292.27587890625,13.856232643127441
7,0.00029639955590984266,2.343603695432345,1.8576767618457477,1.9074725558360417,0.06039184331893921,0.26644736842105265,0.2875,0.22291798468368929,0.988518585147042,0.12790143489837646,0.06589596451529743,292.27587890625,13.79490852355957
8,0.00029530318258873023,2.3324691504240036,1.8478487581014633,1.902313197652499,0.06028058519586921,0.2598684210526316,0.3125,0.2529730843453439,0.9850917728715821,0.12849393486976624,0.06543622842230098,292.27587890625,13.858531713485718
9,0.0002940639060087029,2.322296460469564,1.839515080054601,1.8950516531864803,0.06012286486414572,0.26973684210526316,0.275,0.19459365208099483,0.9838485166430473,0.12920130789279938,0.07227341017783864,292.27587890625,13.803955793380737
10,0.00029268294918612537,2.311734134952227,1.8308938841025035,1.8873938024044037,0.05994528291436533,0.29473684210526313,0.3,0.2478550271783355,0.9823007209912726,0.13031286001205444,0.07686582578615726,292.27587890625,13.825303792953491
11,0.00029116167495865663,2.3047232876221337,1.8249448190132778,1.8832037299871445,0.05985021901627382,0.2855263157894737,0.325,0.2636128783497204,0.979109594461165,0.131776824593544,0.0910596017639986,292.27587890625,13.799411058425903
12,0.0002895015846402935,2.2911672592163086,1.812408355375131,1.879177103439967,0.059764215645069875,0.3013157894736842,0.25,0.19175192623468482,0.9775326444522331,0.1330232322216034,0.0872256597467257,292.27587890625,13.822129011154175
13,0.0002877043165397551,2.278681372602781,1.8012712374329567,1.8738676980137825,0.059621362714096904,0.30526315789473685,0.275,0.2208132541137467,0.9769850865790718,0.13434523344039917,0.09167994613465118,292.27587890625,13.817766666412354
14,0.0002857716443436699,2.2762824247280755,1.7997235829631488,1.8705078760782878,0.05954428125793735,0.30855263157894736,0.25,0.18461662135548154,0.9724764743917866,0.13585861027240753,0.10301936018574787,292.27587890625,13.774389505386353
15,0.00028370547536616097,2.258709500233332,1.7829753880699475,1.8672488008936245,0.059477952076122165,0.3171052631578947,0.325,0.2634902854582488,0.9722445706003591,0.1374088078737259,0.11339736531586632,292.27587890625,13.942559242248535
16,0.00028150784866655756,2.2369400560855865,1.7624480724334717,1.8623565261562665,0.05935065642309686,0.32960526315789473,0.2875,0.20933416609887195,0.9738348582073262,0.1391245573759079,0.13396085905842484,292.27587890625,13.799437046051025
17,0.00027918093303708956,2.246839483579,1.77289184431235,1.8602108135819435,0.05929784864808122,0.3092105263157895,0.3625,0.29126601027130344,0.9719101916018286,0.14014405012130737,0.15606241315897357,292.27587890625,13.874582529067993
18,0.00027672702486255125,2.23027345786492,1.7585403099656105,1.8514976476629574,0.05905640924659868,0.3223684210526316,0.2875,0.23860200645914934,0.9684879943336311,0.14134815335273743,0.1403610730764309,292.27587890625,13.834203958511353
19,0.000274148545854047,2.2353584468364716,1.7635456919670105,1.8518028234442074,0.059078733048712216,0.3381578947368421,0.3375,0.2706345696173206,0.9685006168327833,0.14218662679195404,0.1517199610212916,292.27587890625,13.750752925872803
20,0.00027144804065905466,2.199728208283583,1.730200541516145,1.8427909165620804,0.05886461570238074,0.3414473684210526,0.3,0.22856065503124326,0.9693482856609319,0.14321871101856232,0.17707897783502152,292.27587890625,13.881305932998657
21,0.0002686281743501657,2.2019142483671508,1.732834334174792,1.8410386890172958,0.058800032595172524,0.33881578947368424,0.2875,0.21535874590683593,0.9686675424638548,0.14396065473556519,0.18221549894905797,292.27587890625,13.84451675415039
22,0.0002656917297949805,2.2045799096425376,1.7368983204166095,1.8355242585142453,0.058668524182091154,0.31842105263157894,0.275,0.2316512059369202,0.9645852710855635,0.14439043402671814,0.15792308581355763,292.27587890625,13.928837776184082
23,0.0002626416049097537,2.1863728215297065,1.7199365744988124,1.8306091874837875,0.05855816354354223,0.3460526315789474,0.35,0.27723043240284617,0.9641055454941172,0.14491891860961914,0.18614791177801396,292.27587890625,13.864477634429932
24,0.00025948080979950103,2.1916709889968238,1.7260299623012543,1.8274836167693138,0.058465928537771106,0.3368421052631579,0.3125,0.24118136957300088,0.9630218779570178,0.14559248089790344,0.17765541529944656,292.27587890625,13.809277772903442
25,0.00025621246378738883,2.1699360410372415,1.7048431585232418,1.8253317127625148,0.05839823007894059,0.3460526315789474,0.3375,0.2715614981624834,0.9640476642078475,0.14642883837223053,0.18117522595229707,292.27587890625,13.880866289138794
26,0.00025283979233633894,2.165410523613294,1.7016127854585648,1.8202320511142414,0.058263148413971066,0.3480263157894737,0.325,0.2591379209026268,0.9608976352763804,0.14696374535560608,0.20401298280094604,292.27587890625,13.62480092048645
