epoch,lr_backbone,train_total_loss,train_final_ce,train_classical_ce,train_quantum_residual_loss,train_acc,test_acc,test_macro_f1,quantum_gate_mean,quantum_alpha,quantum_correction_ratio,peak_vram_mb,epoch_seconds
1,0.0002999262307746768,1.519506539617266,1.2110148497990199,1.1630250896726335,0.11823593931538719,0.2714285714285714,0.2,0.11764705882352942,0.9214150389035543,0.1248806044459343,0.04252809341996908,880.84326171875,16.70156502723694
2,0.00029970499590002654,1.4020766190120153,1.1049460002354212,1.1203958477292741,0.11354423314332962,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.965381692137037,0.12490943819284439,0.04025440343788692,870.8408203125,4.287689924240112
3,0.0002993365137081604,1.3698171377182007,1.0774318831307548,1.1025704826627458,0.11161747574806213,0.36666666666666664,0.3333333333333333,0.17543859649122806,0.985242470956984,0.1250164657831192,0.04232068713754415,870.8408203125,4.20638108253479
4,0.0002988211478465144,1.349579964365278,1.0582408905029297,1.0987122058868408,0.1110734258379255,0.42857142857142855,0.3333333333333333,0.16666666666666666,0.9861425493444715,0.12520840764045715,0.04449481041658492,870.8408203125,4.207600831985474
5,0.000298159406918973,1.3370057685034615,1.0461422545569283,1.0969638313565935,0.11081699069057192,0.47619047619047616,0.3333333333333333,0.17543859649122806,0.9844799101352691,0.125422403216362,0.04603639337278548,870.8408203125,4.212534189224243
6,0.0002973519439839389,1.3197527953556605,1.0294425402368819,1.0949178763798304,0.11053841028894697,0.4666666666666667,0.4,0.28654970760233917,0.9824471195538839,0.12560823559761047,0.04911735868524937,870.8408203125,4.212981224060059
7,0.00029639955590984266,1.2802836894989014,0.9940162301063538,1.0797789096832275,0.10881806058543068,0.49523809523809526,0.3333333333333333,0.17543859649122806,0.9790092964967092,0.12582290172576904,0.05172732571760814,870.8408203125,4.1890504360198975
8,0.00029530318258873023,1.252825175012861,0.9685491493770054,1.0723236969539098,0.10796748101711273,0.5523809523809524,0.4,0.28042328042328046,0.978378431002299,0.12602286040782928,0.05666161254048348,870.8408203125,4.195207357406616
9,0.0002940639060087029,1.2208154712404524,0.9408531614712307,1.0562310559409005,0.10603025342736926,0.5666666666666667,0.4666666666666667,0.40740740740740744,0.9751935044924418,0.12619924545288086,0.06485704547237782,870.8408203125,4.227260112762451
10,0.00029268294918612537,1.2082233258656092,0.928385887827192,1.0557741607938493,0.10595932709319252,0.5523809523809524,0.5333333333333333,0.4976657329598506,0.9720285075051444,0.12632544338703156,0.0700058279292924,870.8408203125,4.190368413925171
11,0.00029116167495865663,1.1972308329173498,0.9187585541180202,1.0507208108901978,0.10528039612940379,0.5571428571428572,0.6,0.5694444444444444,0.9697084846950713,0.12648847699165344,0.07407414001368341,870.8408203125,4.121809005737305
12,0.0002895015846402935,1.2041207551956177,0.9260949151856559,1.048997095652989,0.10517716939960207,0.5761904761904761,0.5333333333333333,0.49603174603174605,0.9725830611728487,0.12664178013801575,0.07877863070794515,870.8408203125,3.5592262744903564
13,0.0002877043165397551,1.1708582469395228,0.8952322687421527,1.040054542677743,0.1040822331394468,0.5904761904761905,0.4666666666666667,0.36274509803921573,0.9699269754546029,0.1267758309841156,0.08147650758425394,870.8408203125,3.587418556213379
14,0.0002857716443436699,1.1518075125558036,0.8787304333278111,1.0305611491203308,0.10291193425655365,0.5904761904761905,0.5333333333333333,0.49603174603174605,0.9680767320451282,0.12696658074855804,0.08243633265651408,870.8408203125,3.640979051589966
15,0.00028370547536616097,1.1691952432904924,0.8977253181593758,1.0244972450392587,0.10230415846620287,0.6285714285714286,0.4666666666666667,0.40242763772175544,0.9732313045433589,0.1271355301141739,0.0845416434109211,870.8408203125,3.6529386043548584
16,0.00028150784866655756,1.1335553782326835,0.8646636690412249,1.0149318405560084,0.10105855230774198,0.6238095238095238,0.4666666666666667,0.36274509803921573,0.965161567074912,0.12729722261428833,0.08635405637323856,870.8408203125,3.6328091621398926
17,0.00027918093303708956,1.1356653656278337,0.8670411109924316,1.013879452432905,0.10102919595582145,0.6190476190476191,0.5333333333333333,0.4305555555555555,0.9657734950383504,0.1274929940700531,0.09020226732605979,870.8408203125,3.659100294113159
18,0.00027672702486255125,1.1183714526040214,0.8533237321036202,1.0005678875105721,0.09937164826052529,0.6333333333333333,0.4666666666666667,0.36274509803921573,0.9659714034625462,0.12767161428928375,0.09052888571861245,870.8408203125,3.6303818225860596
19,0.000274148545854047,1.1137875829424178,0.8484867896352496,1.0015473365783691,0.09942639086927686,0.6333333333333333,0.5333333333333333,0.4305555555555555,0.9615808850242978,0.12786263227462769,0.09118096085176582,870.8408203125,3.683553695678711
20,0.00027144804065905466,1.1074808835983276,0.8435229233333043,0.9965276888438633,0.09884030904088702,0.6428571428571429,0.4666666666666667,0.36274509803921573,0.9606858352820079,0.12807223200798035,0.09245175522352968,870.8408203125,4.123973369598389
21,0.0002686281743501657,1.096253207751683,0.8336080823625837,0.9916474904332843,0.09822176290409905,0.638095238095238,0.5333333333333333,0.4305555555555555,0.9596976688929967,0.12829415500164032,0.09662999904581479,870.8408203125,4.1943018436431885
22,0.0002656917297949805,1.076308514390673,0.8158240573746818,0.9835786478860038,0.09726519989115852,0.6714285714285714,0.5333333333333333,0.4305555555555555,0.959558121363322,0.1285153329372406,0.1022263875497239,870.8408203125,4.188549041748047
23,0.0002626416049097537,1.0959401726722717,0.8348016738891602,0.9860095296587262,0.09757419888462339,0.6523809523809524,0.5333333333333333,0.4305555555555555,0.9586021534034184,0.12872274219989777,0.10245273079545725,870.8408203125,4.18842077255249
24,0.00025948080979950103,1.0663307990346635,0.8078843184879848,0.975956916809082,0.09638143543686185,0.6761904761904762,0.5333333333333333,0.4305555555555555,0.9557568042051224,0.12890776991844177,0.10295922967294852,870.8408203125,4.192390203475952
25,0.00025621246378738883,1.08457293680736,0.8254098636763436,0.9786664928708758,0.09664294655833926,0.6666666666666666,0.5333333333333333,0.4305555555555555,0.9540269056955973,0.12909165024757385,0.10447337194567635,870.8408203125,4.2019202709198
26,0.00025283979233633894,1.0599499089377267,0.8037533334323338,0.9676640459469387,0.09520347735711507,0.680952380952381,0.5333333333333333,0.4305555555555555,0.9546634231294905,0.1292780190706253,0.10667512436353024,870.8408203125,3.7598471641540527
