epoch,lr_backbone,train_total_loss,train_final_ce,train_classical_ce,train_quantum_residual_loss,train_acc,test_acc,test_macro_f1,quantum_gate_mean,quantum_alpha,quantum_correction_ratio,peak_vram_mb,epoch_seconds
1,0.0002999262307746768,2.0726025754755195,1.6531865054910833,1.6292810927737842,0.08063864504749124,0.21185185185185185,0.24444444444444444,0.12659574468085105,0.9790847109865259,0.12496305257081985,0.055622678459794433,2583.15771484375,24.661977767944336
2,0.00029970499590002654,2.015506061640653,1.6007548679005017,1.6109998171979731,0.08000832491300323,0.2237037037037037,0.3111111111111111,0.19556541019955653,0.9948392747066639,0.12512557208538055,0.04719672869752955,245.24853515625,9.021039009094238
3,0.0002993365137081604,2.0083015019243415,1.593302770094438,1.6119486906311729,0.08007692714983766,0.24888888888888888,0.28888888888888886,0.2213903743315508,0.9967389795515272,0.12542670965194702,0.04690871894911484,245.2060546875,8.530041456222534
4,0.0002988211478465144,2.0040780143304304,1.5897587104277178,1.6092893101952293,0.07997997748580846,0.22814814814814816,0.17777777777777778,0.08499999999999999,0.9963143003428424,0.12575151026248932,0.048582982111860205,245.2060546875,8.67434287071228
5,0.000298159406918973,1.9984010512178594,1.5852368961681018,1.604776848446239,0.07979958809234879,0.2562962962962963,0.24444444444444444,0.15527950310559008,0.9961019185737328,0.12592998147010803,0.051364436654580965,245.2060546875,8.676494836807251
6,0.0002973519439839389,1.9725391214544123,1.5604931603778491,1.6004202257503162,0.07960607619448141,0.2474074074074074,0.2222222222222222,0.176007326007326,0.9955211579358136,0.12613706290721893,0.05117941255370776,245.2060546875,9.664632558822632
7,0.00029639955590984266,1.9631983312693508,1.552661955356598,1.5945055918260054,0.07939983396367593,0.2874074074074074,0.2,0.11555555555555555,0.9943449541374489,0.12647876143455505,0.05766893099855493,245.2060546875,9.733052730560303
8,0.00029530318258873023,1.9728326418183066,1.5635401552373713,1.5896542451598428,0.07919285683469339,0.2725925925925926,0.2,0.16828282828282828,0.9928643792646903,0.12681233882904053,0.060739080707232156,245.2060546875,9.81835126876831
9,0.0002940639060087029,1.963834816759283,1.5557566556063565,1.5849284258755771,0.07897348126227205,0.29777777777777775,0.24444444444444444,0.16285714285714284,0.9921208094667505,0.1270488053560257,0.06046515038719884,245.2060546875,9.709312200546265
10,0.00029268294918612537,1.9313790635629133,1.526188606565649,1.573655366897583,0.0785107124935497,0.30814814814814817,0.2222222222222222,0.1681159420289855,0.9911602788501316,0.1274155080318451,0.063292794989215,245.2060546875,9.740534543991089
11,0.00029116167495865663,1.90911573713476,1.5064100352200596,1.5639822537248784,0.07806775786659935,0.3214814814814815,0.24444444444444444,0.20744588744588746,0.9894349782555192,0.12782195210456848,0.07484235579216922,245.2060546875,9.7784423828125
12,0.0002895015846402935,1.8872718485918911,1.4869074062867598,1.5548423366113142,0.07769249921495264,0.31703703703703706,0.2222222222222222,0.14857142857142858,0.9865435968505012,0.12828193604946136,0.0844725822408994,245.2060546875,9.00866985321045
13,0.0002877043165397551,1.9081240133805708,1.5081388571045615,1.5533675009554082,0.07762184264984998,0.32,0.2,0.11533180778032037,0.9839251305438854,0.1285787671804428,0.07949325576424598,245.2060546875,8.603498220443726
14,0.0002857716443436699,1.8973524407906965,1.4977112791754983,1.5520117607983677,0.07758825712583282,0.3348148148148148,0.2222222222222222,0.18955882352941175,0.9836817915351302,0.12881280481815338,0.08924562150129565,245.2060546875,7.707913637161255
15,0.00028370547536616097,1.8791676651347766,1.4822584444826299,1.5413476499644192,0.07714876871217381,0.36148148148148146,0.24444444444444444,0.12887700534759355,0.9794596193454884,0.12913760542869568,0.08788231949839327,245.2060546875,8.47120976448059
16,0.00028150784866655756,1.8828654451803728,1.4872350746935064,1.5363892912864685,0.0768866552547975,0.35259259259259257,0.2222222222222222,0.15076923076923077,0.9774579966509783,0.1294323205947876,0.09008756422886142,245.2060546875,8.543904066085815
17,0.00027918093303708956,1.860806568102403,1.4668166799978777,1.5300024585290388,0.07659440589222041,0.34814814814814815,0.24444444444444444,0.137037037037037,0.9765086237589519,0.12973745167255402,0.09930935737711412,245.2060546875,8.615114212036133
18,0.00027672702486255125,1.8470449501817876,1.4544027989560908,1.5247240391644565,0.07640686157074841,0.3674074074074074,0.2,0.10638792102206737,0.9727523445200037,0.13009506464004517,0.10269000375160464,245.2060546875,8.647874355316162
19,0.000274148545854047,1.8547194437547163,1.4621847434477373,1.524297367442738,0.07640154219486496,0.34814814814814815,0.17777777777777778,0.11515151515151516,0.9721195800216109,0.13038517534732819,0.1029982083125247,245.2060546875,9.406786441802979
20,0.00027144804065905466,1.843418462709947,1.4527934898029675,1.5168544921008023,0.0760749378664927,0.3837037037037037,0.2,0.10476190476190476,0.9694695744691072,0.13063213229179382,0.1065055607424842,245.2060546875,9.725725412368774
21,0.0002686281743501657,1.8482272245667197,1.4568814093416387,1.5197088718414307,0.0761231854557991,0.35703703703703704,0.24444444444444444,0.17454545454545456,0.9669266321923997,0.13077794015407562,0.10855114424670184,245.2060546875,9.823827743530273
22,0.0002656917297949805,1.8084810863841663,1.4221412593668157,1.5002122738144614,0.07524428415027531,0.36444444444444446,0.2,0.10792838874680308,0.9663387114913375,0.13108256459236145,0.11276929357813464,245.2060546875,9.868685007095337
23,0.0002626416049097537,1.8337394486774097,1.44526315277273,1.5084910501133313,0.07568941434675996,0.37037037037037035,0.28888888888888886,0.23504784688995217,0.9637071514129638,0.13130666315555573,0.11308289713881634,245.2060546875,9.773672580718994
24,0.00025948080979950103,1.82965519211509,1.4425322196700356,1.5033097592267124,0.07530278746377338,0.3837037037037037,0.2222222222222222,0.16408668730650153,0.9598050214626171,0.1314760148525238,0.1086831506534859,245.2060546875,9.784263610839844
25,0.00025621246378738883,1.824259102344513,1.4362449916926296,1.5067287520928816,0.07554549927061255,0.3748148148148148,0.28888888888888886,0.2234113712374582,0.9586774381884822,0.13176165521144867,0.12059360484834071,245.2060546875,9.787370204925537
26,0.00025283979233633894,1.8325085910883816,1.443025442686948,1.5124391534111716,0.07582158222794533,0.37777777777777777,0.2,0.10574162679425839,0.9595022688971625,0.1319420039653778,0.1254137020640903,245.2060546875,9.746174573898315
27,0.0002493661238658859,1.8113730549812317,1.4241443384777417,1.5036592537706548,0.07542522420937364,0.3985185185185185,0.2,0.10511627906976743,0.9580288862299036,0.13216914236545563,0.12942240248123804,245.2060546875,9.829927444458008
28,0.0002457948864674291,1.8473931605165654,1.4572946645996787,1.5148581320589238,0.07589232244274834,0.3674074074074074,0.24444444444444444,0.18416044503001025,0.9553096969922383,0.13232196867465973,0.12217294151584307,245.2060546875,9.769189357757568
29,0.00024212960452111996,1.7939624407074668,1.410322519865903,1.4897135225209324,0.07474288886243646,0.3940740740740741,0.24444444444444444,0.13,0.9553584770803099,0.13246296346187592,0.12761786794772856,245.2060546875,9.811384439468384
30,0.00023837389521772471,1.8101120807907798,1.4238480112769387,1.4998928904533386,0.0752715410834009,0.38814814814814813,0.3111111111111111,0.22930928468948553,0.9551236852893122,0.132730633020401,0.132649115042554,245.2060546875,9.152626514434814
31,0.0002345314649888935,1.758410166610371,1.3770458942109889,1.4808258089152249,0.07438473267988725,0.4059259259259259,0.2222222222222222,0.12244897959183673,0.9535949838602984,0.13291169703006744,0.13527264772741882,245.2060546875,8.598998308181763
32,0.00023060610584935994,1.786957935853438,1.4030550555749373,1.4907234636220066,0.07481265643780882,0.4014814814814815,0.28888888888888886,0.2080487804878049,0.955159507504216,0.1331283152103424,0.14384629236879173,245.2060546875,8.572921991348267
33,0.00022660169165468046,1.7676003737883135,1.3877803141420537,1.4748551412062212,0.07404103468764912,0.42518518518518517,0.26666666666666666,0.2038095238095238,0.9525485831719858,0.13324536383152008,0.13989156141877174,245.2060546875,9.111588716506958
34,0.00022252217427820638,1.7735649834979663,1.393012604930184,1.4777104962955823,0.07416432689536702,0.39111111111111113,0.26666666666666666,0.1925925925925926,0.945371103728259,0.13337747752666473,0.13899839766599514,245.2060546875,9.6980140209198
35,0.0002183715797110622,1.7621460177681663,1.3821648088368503,1.4754471562125466,0.07412863963029602,0.4177777777777778,0.28888888888888886,0.2109941520467836,0.945820122383259,0.13348664343357086,0.13681137821740574,245.2060546875,8.899315357208252
36,0.00021415400408897832,1.7860648144375195,1.4035245830362493,1.4854466915130615,0.07452289082787254,0.4059259259259259,0.3111111111111111,0.20760710553814002,0.9492164571196945,0.13368263840675354,0.14799835718892237,245.2060546875,8.626633405685425
37,0.00020987360964989967,1.7702849182215603,1.3889266848564148,1.4808029424060474,0.07438244569030675,0.3985185185185185,0.28888888888888886,0.21558441558441555,0.9497185200232047,0.13381217420101166,0.1360318929232933,245.2060546875,8.636706113815308
38,0.00020553462062635936,1.7494756145910784,1.3692165125500073,1.4765865098346362,0.0740823589942672,0.4222222222222222,0.28888888888888886,0.2201280227596017,0.9479640933319374,0.13396908342838287,0.14279769481332213,245.2060546875,9.061119556427002
39,0.00020114131907667107,1.769881394776431,1.3870410431515088,1.4865796566009521,0.0746354501355778,0.4192592592592593,0.28888888888888886,0.23384981032039853,0.9451089723021896,0.1340690404176712,0.14523900485149135,245.2060546875,9.73448395729065
40,0.00019669804065905463,1.7412230534987017,1.3642124804583462,1.4639214494011619,0.07353391938588837,0.4237037037037037,0.28888888888888886,0.21558441558441555,0.9458795326727408,0.13422036170959473,0.1405656367705928,245.2060546875,9.789454221725464
41,0.00019220917035286478,1.7271707653999329,1.349126160144806,1.4678557244214145,0.07387022470886057,0.43407407407407406,0.26666666666666666,0.19833333333333333,0.9465614135177047,0.13440905511379242,0.15478760703846262,245.2060546875,9.769290447235107
42,0.00018767913813114574,1.7580310756509954,1.3768690336834302,1.4800702712752603,0.07429572533477437,0.43407407407407406,0.3333333333333333,0.2464957264957265,0.9439108392927382,0.13463221490383148,0.14668665771131162,245.2060546875,9.752187013626099
43,0.0001831124145887831,1.7288670323111794,1.3523339249870994,1.46205105564811,0.07346815852956338,0.43407407407407406,0.3333333333333333,0.24445729708887604,0.943366060256958,0.13478435575962067,0.15059982609417705,245.2060546875,9.762166976928711
44,0.00017851350653056583,1.7601628466085955,1.379943473772569,1.4764411611990496,0.07405958798798648,0.4444444444444444,0.28888888888888886,0.21381254404510214,0.9440367555618286,0.13498787581920624,0.15034010613406146,245.2060546875,9.827913761138916
45,0.0001738869525235145,1.743977059017528,1.3627703352407976,1.4803068366917698,0.07419925115325234,0.4444444444444444,0.3333333333333333,0.24825396825396825,0.9453370436915645,0.13514921069145203,0.15469503734950665,245.2060546875,9.772254705429077
46,0.0001692373184178635,1.7311895164576443,1.3529902534051375,1.468508167700334,0.0738131922077049,0.4266666666666667,0.28888888888888886,0.22056166056166057,0.9444750769933065,0.13521195948123932,0.16092777454190785,245.2060546875,9.822999000549316
47,0.00016456919284111787,1.7235132997686213,1.3458123857324773,1.466539583422921,0.07377188212492249,0.42962962962962964,0.3111111111111111,0.24172629695885509,0.9454847651940805,0.13532119989395142,0.15665583644752148,245.2060546875,9.804816961288452
48,0.00015988718266963235,1.7245260747996243,1.3467903083020991,1.4667140516367825,0.07371336391026323,0.43407407407407406,0.3111111111111111,0.22777777777777777,0.9428312264548407,0.13548289239406586,0.15732312206868773,245.2060546875,9.812540292739868
49,0.00015519590848218017,1.7137488560243086,1.337036219510165,1.462778557430614,0.07345192710107024,0.42962962962962964,0.3111111111111111,0.24415584415584415,0.9440813942308779,0.13558822870254517,0.1662076491917725,245.2060546875,9.805525779724121
50,0.0001505,1.720090226693587,1.342661732977087,1.4655216336250305,0.07365237548947334,0.43407407407407406,0.28888888888888886,0.22234234234234235,0.9433615161754467,0.135737344622612,0.15843741361741667,245.2060546875,9.800488233566284
51,0.00014580409151781983,1.6957745606249028,1.3202420418912715,1.4581085606054827,0.07336771014061841,0.43555555555555553,0.24444444444444444,0.1638095238095238,0.9441160588794284,0.1358758956193924,0.165562594977242,245.2060546875,9.77877426147461
52,0.00014111281733036765,1.6924608674916355,1.3170330741188743,1.457739239389246,0.0732850083573298,0.42962962962962964,0.3111111111111111,0.22972136222910217,0.9454057442700421,0.13601292669773102,0.17643975843433982,245.2060546875,9.776169061660767
53,0.0001364308071588821,1.6634918559681287,1.2912338267673145,1.445427883755077,0.07267200523479418,0.47703703703703704,0.26666666666666666,0.19337474120082815,0.9456222677230834,0.13615138828754425,0.17374293826520443,245.2060546875,9.851593494415283
54,0.00013176268158213652,1.6871564171530984,1.311365002935583,1.4592351805080066,0.07321589880368927,0.44592592592592595,0.28888888888888886,0.21167350661194712,0.947401046399717,0.13625575602054596,0.18362330376274055,245.2060546875,8.756975173950195
55,0.00012711304747648549,1.7030499956824563,1.323489080775868,1.4738848967985674,0.07392966848882762,0.45037037037037037,0.3111111111111111,0.22243419890478716,0.9480360914159704,0.13636547327041626,0.17939642185138333,245.2060546875,8.662480592727661
56,0.00012248649346943417,1.6819684559648687,1.3085895018144087,1.4498028755187988,0.07285334102132103,0.4622222222222222,0.3111111111111111,0.23333333333333334,0.9475443239565249,0.1364881545305252,0.18897194631397723,245.2060546875,7.57914924621582
57,0.00011788758541121693,1.6618534597483547,1.2891345891085537,1.4472910924391313,0.07263901491056789,0.4577777777777778,0.3111111111111111,0.22222222222222224,0.9460248676935832,0.13649101555347443,0.18632890507026956,245.2060546875,8.470612287521362
58,0.00011332086186885419,1.6566657478159124,1.2814052809368481,1.4571137861772017,0.07321191883899948,0.4725925925925926,0.3111111111111111,0.23702313946216388,0.9472203131075259,0.13660575449466705,0.18550827531350983,245.2060546875,8.437595844268799
59,0.00010879082964713523,1.6898953697898171,1.3142798380418257,1.4584859609603882,0.07329214906150644,0.48148148148148145,0.3333333333333333,0.24537815126050422,0.947560456947044,0.1367340236902237,0.1856696663134628,245.2060546875,8.478407382965088
60,0.0001043019593409454,1.6968905438076367,1.3199407675049522,1.4637055776335977,0.07348774441263893,0.45185185185185184,0.24444444444444444,0.18254545454545457,0.9476107661812394,0.1368074119091034,0.1956673431562053,245.2060546875,8.563613414764404
61,9.985868092332894e-05,1.6547827991572293,1.2801217220046304,1.4547820849852129,0.07310205698013306,0.46370370370370373,0.3111111111111111,0.23702313946216388,0.9493820796189485,0.1368815004825592,0.19722364223941607,245.2060546875,8.540051221847534
62,9.546537937364069e-05,1.6502767963842913,1.2744788581674749,1.4592134952545166,0.07329552789980714,0.4888888888888889,0.3333333333333333,0.25283869645419144,0.948271102198848,0.1369389146566391,0.19568653570005187,245.2060546875,8.528684854507446
63,9.112639035010029e-05,1.6451195532625371,1.2722408988259055,1.447867295958779,0.07274391840804707,0.482962962962963,0.3333333333333333,0.24537815126050422,0.9483500010878951,0.13704366981983185,0.19530255699323285,245.2060546875,8.484269380569458
64,8.684599591102165e-05,1.6144998913461512,1.2438853816552595,1.439099441875111,0.07226265882226554,0.5037037037037037,0.3333333333333333,0.24537815126050422,0.9472956615024143,0.13713295757770538,0.1973611198420878,245.2060546875,8.498490810394287
65,8.262842028893778e-05,1.64801517941735,1.2750149044123562,1.4484028762037104,0.07266227359121497,0.49037037037037035,0.3111111111111111,0.23238095238095235,0.9491803533942611,0.1371920108795166,0.20383766355613867,245.2060546875,8.504833698272705
66,7.847782572179355e-05,1.6135092784057965,1.2444588514891537,1.4330071156675166,0.07198939167640427,0.48592592592592593,0.3111111111111111,0.22934362934362937,0.9479184835486942,0.13726884126663208,0.1993203477782232,245.2060546875,8.490801334381104
67,7.43983083453195e-05,1.630325512452559,1.2586927251382307,1.4430543780326843,0.07245968519286676,0.5037037037037037,0.3333333333333333,0.24888888888888888,0.9480734715196821,0.13732612133026123,0.20262444031459315,245.2060546875,8.478905200958252
68,7.039389415063998e-05,1.6466988108374856,1.273182668469169,1.4503273584625938,0.07289372045885432,0.4725925925925926,0.24444444444444444,0.1923152709359606,0.9480865947405497,0.13741575181484222,0.21148803345031209,245.2060546875,8.446823358535767
69,6.646853501110648e-05,1.625331548127261,1.2546693845228716,1.4392036253755742,0.07240672341801903,0.482962962962963,0.3333333333333333,0.2461644306845545,0.9484811754579897,0.13745541870594025,0.21056575471052416,245.2060546875,8.48989224433899
70,6.26261047822753e-05,1.6194017692045732,1.2467961717735638,1.4467970403757962,0.07270736416632478,0.4888888888888889,0.3333333333333333,0.24537815126050422,0.947759677083404,0.1374863237142563,0.20649009507287433,245.2060546875,8.530165195465088
71,5.887039547888001e-05,1.6566841006278992,1.2813368277116255,1.4575098644603381,0.07313052835789594,0.48444444444444446,0.3333333333333333,0.24537815126050422,0.9480803478205646,0.13754545152187347,0.21855182604105383,245.2060546875,8.46252965927124
72,5.5205113532570895e-05,1.61059048500928,1.240388881076466,1.4374402544715188,0.07227535190230067,0.5096296296296297,0.3111111111111111,0.23351158645276296,0.9484739225440555,0.13761475682258606,0.2107717723675348,245.2060546875,8.533235311508179
73,5.163387613411408e-05,1.6287878968498923,1.2573075619610874,1.4424758336760781,0.07240745188160376,0.4577777777777778,0.3111111111111111,0.2299248120300752,0.9490014988404734,0.13762331008911133,0.22403207902279165,245.2060546875,8.529619216918945
74,4.816020766366105e-05,1.6006128517064182,1.2314403030005368,1.4334804849191145,0.07201453653926199,0.4962962962962963,0.3333333333333333,0.24537815126050422,0.9478332781791687,0.13766245543956757,0.21305603307982285,245.2060546875,8.491647005081177
75,4.478753621261117e-05,1.597059585831382,1.2265650711276315,1.4386066740209407,0.07228404385122386,0.5051851851851852,0.3333333333333333,0.24537815126050422,0.9482798203274055,0.13769695162773132,0.21553922938527884,245.2060546875,8.529175281524658
76,4.151919020049902e-05,1.633112744851546,1.2574152079495517,1.4588688124309888,0.07320077310908925,0.5125925925925926,0.3333333333333333,0.24537815126050422,0.9490206409383704,0.13773204386234283,0.21460869597891966,245.2060546875,8.515252113342285
77,3.83583950902463e-05,1.583906956694343,1.2143688581206582,1.4349464936689897,0.07200835391201756,0.49925925925925924,0.3333333333333333,0.24537815126050422,0.9492598469610567,0.13777166604995728,0.21933021904969657,245.2060546875,8.474256753921509
78,3.5308270205019534e-05,1.587028140371496,1.2174763571132312,1.4350460984490134,0.07193341275507753,0.5170370370370371,0.3333333333333333,0.24537815126050422,0.9491419496801164,0.1377839595079422,0.22366929360285953,245.2060546875,8.577532052993774
79,3.2371825649834294e-05,1.6038490317084573,1.2328705245798284,1.440483190796592,0.07238315926356749,0.5111111111111111,0.3333333333333333,0.24537815126050422,0.9496501748208647,0.13781066238880157,0.21888463497437813,245.2060546875,8.471222877502441
80,2.9551959340945383e-05,1.5998967452482744,1.229507397521626,1.4381032911213962,0.0724219683219086,0.5140740740740741,0.3333333333333333,0.24537815126050422,0.9493497017136326,0.13783606886863708,0.22541155953098227,245.2060546875,8.543154001235962
81,2.6851454145953033e-05,1.6193314519795505,1.2454717701131648,1.4517076178030535,0.07288364930586382,0.5155555555555555,0.3333333333333333,0.24537815126050422,0.9493900584733045,0.13785888254642487,0.2223267370103686,245.2060546875,8.550225973129272
