epoch,lr_backbone,train_total_loss,train_final_ce,train_classical_ce,train_quantum_residual_loss,train_acc,test_acc,test_macro_f1,quantum_gate_mean,quantum_alpha,quantum_correction_ratio,peak_vram_mb,epoch_seconds
1,0.0002999262307746768,2.0657718073238027,1.647008863362399,1.6267170201648364,0.08055783875963905,0.18962962962962962,0.2,0.06666666666666668,0.9810496611948366,0.12489369511604309,0.05456164539964111,2583.15771484375,21.142865657806396
2,0.00029970499590002654,2.0140454552390357,1.5994106476957148,1.6105454238978298,0.07998971471732313,0.21333333333333335,0.15555555555555556,0.09292929292929293,0.995269577326598,0.12499792873859406,0.04511412059267362,245.24853515625,8.41765832901001
3,0.0002993365137081604,2.00356446612965,1.589095874266191,1.6098845275965603,0.0799830864098939,0.25333333333333335,0.2222222222222222,0.16182983682983682,0.9961231657310768,0.12533468008041382,0.04635911594386454,245.2060546875,7.47499680519104
4,0.0002988211478465144,2.0018276409669356,1.5879922780123623,1.6074078245596453,0.07988922399553386,0.23703703703703705,0.2,0.13599999999999998,0.9958064296510485,0.12563548982143402,0.054003986065034516,245.2060546875,7.293035984039307
5,0.000298159406918973,1.995457811789079,1.5826283855871721,1.6034760637716814,0.07973593134771693,0.24592592592592594,0.17777777777777778,0.15281626049145514,0.99548854748408,0.12579713761806488,0.055480181607935164,245.2060546875,7.352425575256348
6,0.0002973519439839389,1.9688631729646162,1.557422854683616,1.5980589281428943,0.07950403202663768,0.2651851851851852,0.3111111111111111,0.25166731881222554,0.9948213877501311,0.12598970532417297,0.053825348778455344,245.2060546875,7.411631345748901
7,0.00029639955590984266,1.9680790034207432,1.5571913881735369,1.5958749760280957,0.07945908978581429,0.2903703703703704,0.2222222222222222,0.152014652014652,0.9936234576613815,0.1264028698205948,0.06078708181226695,245.2060546875,8.473727226257324
8,0.00029530318258873023,1.9744566137140447,1.5656341801990161,1.587813599543138,0.07912693342024629,0.277037037037037,0.2222222222222222,0.1970588235294118,0.9926700157589382,0.12666372954845428,0.05937856378102744,245.2060546875,8.576270580291748
9,0.0002940639060087029,1.9501411698081277,1.5424300052902915,1.5834989060055127,0.07890954986214638,0.28444444444444444,0.28888888888888886,0.22088744588744585,0.9922030831266333,0.12692642211914062,0.062128295208568926,245.2060546875,8.402163028717041
10,0.00029268294918612537,1.924519034949216,1.5203411362387917,1.5697154998779297,0.078326842662963,0.2948148148148148,0.26666666666666666,0.20139860139860138,0.9909792766747652,0.12728430330753326,0.06712703560513479,245.2060546875,8.474685668945312
11,0.00029116167495865663,1.9120012792673977,1.5094853802160784,1.5632236328991977,0.07806658710945737,0.32592592592592595,0.28888888888888886,0.2618298368298368,0.9888934945177149,0.12762391567230225,0.06673190040168939,245.2060546875,8.466577291488647
12,0.0002895015846402935,1.9146693619814785,1.5131469206376509,1.5593446059660478,0.07790853862058032,0.2962962962962963,0.2222222222222222,0.18029076186970924,0.9869689251758434,0.12812276184558868,0.07597078979015351,245.2060546875,7.6397786140441895
13,0.0002877043165397551,1.9103280739350752,1.511030917817896,1.550666007128629,0.07753756981004369,0.30518518518518517,0.4,0.35876411170528816,0.9840082699281198,0.12828272581100464,0.07102850942975945,245.2060546875,7.227067232131958
14,0.0002857716443436699,1.9159587892619045,1.5165071270682595,1.5512682524594394,0.07756387442350388,0.3288888888888889,0.37777777777777777,0.33832817337461296,0.9823173645690635,0.12850236892700195,0.07736115885277589,245.2060546875,7.359922885894775
15,0.00028370547536616097,1.8723648244684392,1.4766830151731318,1.5365654175931758,0.07693637094714424,0.35259259259259257,0.3111111111111111,0.2540925740925741,0.9784868832870766,0.1287897527217865,0.08006803289883667,245.2060546875,7.313629627227783
16,0.00028150784866655756,1.8789819804104892,1.4833826260133223,1.5362493016503074,0.07691301744092595,0.3348148148148148,0.3111111111111111,0.27985569985569986,0.9762849892510308,0.12900260090827942,0.08056387298636966,245.2060546875,7.50959324836731
17,0.00027918093303708956,1.8826689503409646,1.4871069897304883,1.5361040234565735,0.07690557160160759,0.3274074074074074,0.37777777777777777,0.30825906120023766,0.9733981694115533,0.12922602891921997,0.08184468990674726,245.2060546875,7.297832012176514
18,0.00027672702486255125,1.8629381385716526,1.469774224541404,1.5267330841584639,0.07653681188821793,0.33925925925925926,0.3333333333333333,0.2693478260869565,0.9718057912367362,0.12949849665164948,0.08577358718271609,245.2060546875,7.339435577392578
19,0.000274148545854047,1.86286630413749,1.4698501500216397,1.5261493433605542,0.07652459090406244,0.33185185185185184,0.3333333333333333,0.25538461538461543,0.9701934865668967,0.12976692616939545,0.08566049406925837,245.2060546875,7.781401634216309
20,0.00027144804065905466,1.847552781755274,1.4568108591166409,1.5173015865412625,0.0761094597930258,0.3422222222222222,0.3333333333333333,0.2816017316017316,0.9685869820912679,0.130045548081398,0.08881467952772423,245.2060546875,8.529313564300537
