epoch,lr_backbone,train_total_loss,train_final_ce,train_classical_ce,train_quantum_residual_loss,train_acc,test_acc,test_macro_f1,quantum_gate_mean,quantum_alpha,quantum_correction_ratio,peak_vram_mb,epoch_seconds
1,0.0002999262307746768,1.5143470934459142,1.2049357039587838,1.1664929730551583,0.11858762268509183,0.2761904761904762,0.3333333333333333,0.16666666666666666,0.9227122440224602,0.12487217783927917,0.04260513960782971,880.84326171875,16.58049464225769
2,0.00029970499590002654,1.3990722383771623,1.1009464604513985,1.1240765367235457,0.11404430014746529,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.9656292171705336,0.12491604685783386,0.040790163903009324,870.8408203125,4.178962230682373
3,0.0002993365137081604,1.3683291673660278,1.0744383505412511,1.1081931761332922,0.11228348314762115,0.38095238095238093,0.3333333333333333,0.16666666666666666,0.9837065895398458,0.12503144145011902,0.044411654796983516,870.8408203125,3.6519720554351807
4,0.0002988211478465144,1.345035195350647,1.0531406232288905,1.100787605558123,0.11131777827228818,0.4380952380952381,0.3333333333333333,0.16666666666666666,0.9860652790183113,0.12522828578948975,0.04779359036613078,870.8408203125,3.6073336601257324
5,0.000298159406918973,1.3302489178521293,1.0384113362857275,1.1006086383547102,0.11123620186533247,0.4666666666666667,0.3333333333333333,0.16666666666666666,0.9852183710961114,0.12544181942939758,0.05036309350814138,870.8408203125,3.6185758113861084
6,0.0002973519439839389,1.3153623683112008,1.0238823975835527,1.0992942707879203,0.1110424952847617,0.4666666666666667,0.3333333333333333,0.16666666666666666,0.9830778351851872,0.12560920417308807,0.053705604232492904,870.8408203125,3.6509947776794434
7,0.00029639955590984266,1.2766544307981218,0.9886323298726764,1.0863623448780604,0.10954343740429197,0.5333333333333333,0.3333333333333333,0.16666666666666666,0.9788950434752873,0.12579159438610077,0.05574753169147741,870.8408203125,3.616569995880127
8,0.00029530318258873023,1.2533656869615828,0.9679916330746242,1.0764517613819666,0.10840739203350884,0.5380952380952381,0.3333333333333333,0.1851851851851852,0.9804109811782837,0.1259680688381195,0.05954068767882529,870.8408203125,3.682901620864868
9,0.0002940639060087029,1.219300491469247,0.9379294514656067,1.0614981395857674,0.10664327761956624,0.580952380952381,0.4,0.28042328042328046,0.9783297402518136,0.126131072640419,0.06524415688500518,870.8408203125,3.609865665435791
10,0.00029268294918612537,1.208251680646624,0.926767919744764,1.0619008370808192,0.10672362893819809,0.5714285714285714,0.5333333333333333,0.4841269841269842,0.97631972857884,0.12627094984054565,0.07073398053291298,870.8408203125,3.8090970516204834
11,0.00029116167495865663,1.205799630710057,0.9258110182625907,1.0563575540270125,0.10599460346358162,0.5666666666666667,0.6,0.5714285714285715,0.972867995216733,0.1264321357011795,0.07427291854151657,870.8408203125,3.5521514415740967
12,0.0002895015846402935,1.2066077164241247,0.9275460498673576,1.052850604057312,0.1056601447718484,0.5476190476190477,0.6,0.49350649350649345,0.9756582353796278,0.12660351395606995,0.07966745855907599,870.8408203125,3.6111490726470947
13,0.0002877043165397551,1.183395334652492,0.9062600135803223,1.0456589119774955,0.10480358877352305,0.5761904761904761,0.6,0.5714285714285715,0.9742169590223403,0.12673147022724152,0.08185168513584705,870.8408203125,3.573322057723999
14,0.0002857716443436699,1.1677002566201347,0.8932261892727443,1.0357300724302019,0.10361009729760033,0.5904761904761905,0.5333333333333333,0.4444444444444445,0.9711419920126597,0.12690849602222443,0.08200515723299412,870.8408203125,3.606975555419922
15,0.00028370547536616097,1.178249546459743,0.905061389718737,1.0308329973902022,0.10319945854800087,0.5952380952380952,0.5333333333333333,0.41991341991341996,0.9736942024458022,0.12706461548805237,0.08183474153989838,870.8408203125,3.6389434337615967
