epoch,lr_backbone,train_total_loss,train_final_ce,train_classical_ce,train_quantum_residual_loss,train_acc,test_acc,test_macro_f1,quantum_gate_mean,quantum_alpha,quantum_correction_ratio,peak_vram_mb,epoch_seconds
1,0.0002999262307746768,1.765117660164833,1.4021621830761433,1.3952619582414627,0.09426653105765581,0.2728174603174603,0.2777777777777778,0.22209224598930483,0.984746421672522,0.1249236911535263,0.03769199296070765,805.21142578125,792.8621854782104
2,0.00029970499590002654,1.7427261620759964,1.382654432207346,1.3841339945793152,0.09358813636936247,0.30158730158730157,0.2777777777777778,0.21277683429799327,0.992409382251993,0.12487273663282394,0.037404542208634435,215.74267578125,13.14806866645813
3,0.0002993365137081604,1.7267887964844704,1.3668180257081985,1.3837553225457668,0.09354623313993216,0.2926587301587302,0.2638888888888889,0.12743938497930218,0.9921342223764412,0.12507222592830658,0.04041550393467621,215.74267578125,26.627167463302612
4,0.0002988211478465144,1.719587940722704,1.3609316274523735,1.3786901645362377,0.09322520904242992,0.3253968253968254,0.3888888888888889,0.34004608294930877,0.9915970717630689,0.12535360455513,0.042585329880701406,215.74267578125,297.20916748046875
5,0.000298159406918973,1.7098943591117859,1.3520214036107063,1.3756808303296566,0.09301825170405209,0.3253968253968254,0.3055555555555556,0.19981238273921198,0.9926545784350426,0.12573745846748352,0.04990610364817142,215.74267578125,12.625661134719849
6,0.0002973519439839389,1.7036069370806217,1.3464673720300198,1.3728546351194382,0.09283941588364542,0.3115079365079365,0.3472222222222222,0.29121104428649536,0.9914762737850348,0.12609416246414185,0.05304769352669754,215.74267578125,13.370175123214722
7,0.00029639955590984266,1.6902407929301262,1.334554024040699,1.367261603474617,0.09247578936628997,0.3492063492063492,0.3194444444444444,0.2527756392074233,0.99046544571008,0.12645788490772247,0.054600657806510015,215.74267578125,18.93194580078125
8,0.00029530318258873023,1.6744878813624382,1.3197798132896423,1.3634894080460072,0.09223806578665972,0.3501984126984127,0.2777777777777778,0.17533989685888418,0.9899558840053422,0.1268143355846405,0.05904539212185357,215.74267578125,110.7325541973114
9,0.0002940639060087029,1.6784333139657974,1.3242830149829388,1.3613320887088776,0.09211522969417274,0.3611111111111111,0.4027777777777778,0.34528782273143177,0.9873896346442284,0.1270536333322525,0.06169829518711638,215.74267578125,13.448708057403564
10,0.00029268294918612537,1.6687858924269676,1.3156561739742756,1.3574090749025345,0.09184972220100462,0.35714285714285715,0.3888888888888889,0.3256899350649351,0.9880011393319047,0.12739819288253784,0.060224460319630684,215.74267578125,525.6759798526764
11,0.00029116167495865663,1.6539289094507694,1.3015453033149242,1.35452776029706,0.0916776757221669,0.37103174603174605,0.2638888888888889,0.17498291182501707,0.9866291474373567,0.12759576737880707,0.06759379371919388,215.74267578125,356.08471632003784
12,0.0002895015846402935,1.6536193750798702,1.3021476455032825,1.3510225340723991,0.09144058567471802,0.376984126984127,0.2638888888888889,0.1639022261021388,0.9857563890280232,0.12791956961154938,0.0643333734257058,215.74267578125,12.938259601593018
13,0.0002877043165397551,1.6549580171704292,1.30388368293643,1.3494932912290096,0.09134004777297378,0.376984126984127,0.2916666666666667,0.18058161350844276,0.9834739546335879,0.12831026315689087,0.06632821089662021,215.74267578125,426.05092096328735
14,0.0002857716443436699,1.643611840903759,1.293545663356781,1.3455978147685528,0.0911114711780101,0.38591269841269843,0.3333333333333333,0.27981024667931687,0.9810350683355142,0.12874236702919006,0.07136585151163181,215.74267578125,12.702822923660278
